docid	ID	StrainCollectionID	LGCPlate	LGCPCR1	LGCPCR2	Status	specificnextstep	Kingdom	Phylum	Class	Order	Family	Genus	LGCyesorno	Comment	correcturenecessary	morphok	morphgroup	mc1	mc2	mc3	mc4
447	C3_S06_MRS_01	ID-0458	Plate08	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	yes	NA	NA	yes	150	230	38	NA	NA
446	C3_S06_MRS_02	ID-0459	Plate08	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	contamination, if time and capacity reculturing 	NA	yes	150	0	1	NA	NA
445	C3_S06_MRS_03	ID-0460	Plate08	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	contamination, if time and capacity reculturing 	NA	yes	150	10	0	NA	NA
444	C3_S06_MRS_04	ID-0461	Plate08	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	yes	NA	NA	yes	150	16	0	NA	NA
1108	C3_S06_PCA_01	ID-1153	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	149	100	30	NA	NA
1107	C3_S06_PCA_02	ID-1154	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	149	20	3	NA	NA
1106	C3_S06_PCA_03	ID-1155	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	149	2	0	NA	NA
1105	C3_S06_PCA_04	ID-1156	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	149	1	0	NA	NA
1120	C3_S06_PCA_05	ID-1157	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	149	1	0	NA	NA
469	C3_S06_VRBD_01	ID-0484	Plate01	contamination	NA	contamination	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	151	30	82	18	NA
468	C3_S06_VRBD_02	ID-0485	Plate01	contamination	NA	contamination	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	151	0	3	0	NA
889	C3_S06_YGC25_01	ID-0932	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	yes	152	315	26	NA	NA
1381	C3_S06_YGC25_01W	ID-1552	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	152	315	26	NA	NA
904	C3_S06_YGC25_02	ID-0933	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	yes	152	0	2	NA	NA
1380	C3_S06_YGC25_02W	ID-1553	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	152	0	2	NA	NA
903	C3_S06_YGC25_03	ID-0934	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S06_YGC25_03W	NA	yes	152	32	19	NA	NA
1384	C3_S06_YGC25_03W	ID-1549	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S04_YGC25_01W	NA	yes	152	32	19	NA	NA
902	C3_S06_YGC25_04	ID-0935	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	152	0	2	NA	NA
1383	C3_S06_YGC25_04W	ID-1550	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S06_YGC25_03W	NA	yes	152	0	2	NA	NA
901	C3_S06_YGC25_05	ID-0936	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S06_YGC25_05W	NA	yes	152	0	1	NA	NA
1382	C3_S06_YGC25_05W	ID-1551	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	152	0	1	NA	NA
900	C3_S06_YGC25_07	ID-0937	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	yes	152	0	6	NA	NA
1379	C3_S06_YGC25_07W	ID-1554	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	152	0	6	NA	NA
727	C3_S06_YGC4_01	ID-0750	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	153	23	15	NA	NA
726	C3_S06_YGC4_02	ID-0751	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	153	112	16	NA	NA
1409	C3_S06_YGC4_02W	ID-1588	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivation failed	NA	yes	153	112	16	NA	NA
725	C3_S06_YGC4_03	ID-0752	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	153	60	0	NA	NA
1055	C3_S07_BR_01	ID-1090	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S07_BR_01W	NA	yes	160	11	70	NA	NA
1358	C3_S07_BR_01W	ID-1527	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	160	11	70	NA	NA
1054	C3_S07_BR_02	ID-1091	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	160	0	2	NA	NA
1053	C3_S07_BR_03	ID-1092	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	160	26	0	NA	NA
1357	C3_S07_BR_03W	ID-1528	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S07_BR_01W	NA	yes	160	26	0	NA	NA
1051	C3_S07_BR_04	ID-1093	Plate07	NA	NA	open	pipet to LGC layout for 18S shipment	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	160	0	1	NA	NA
770	C3_S07_MRS_01	ID-0807	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	156	35	40	NA	NA
769	C3_S07_MRS_02	ID-0808	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	156	74	16	NA	NA
784	C3_S07_MRS_03	ID-0809	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	156	0	2	NA	NA
790	C3_S07_PCA_01	ID-0819	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	100	21	NA	NA
789	C3_S07_PCA_02	ID-0820	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	41	11	NA	NA
788	C3_S07_PCA_03	ID-0821	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	9	2	NA	NA
787	C3_S07_PCA_04	ID-0822	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	0	16	NA	NA
786	C3_S07_PCA_05	ID-0823	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	0	1	NA	NA
785	C3_S07_PCA_06	ID-0824	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	23	1	NA	NA
800	C3_S07_PCA_07	ID-0825	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	0	11	NA	NA
799	C3_S07_PCA_08	ID-0826	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	155	0	1	NA	NA
1221	C3_S07_VRBD_01	ID-1268	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S07_VRBD_01W	NA	yes	157	58	8	NA	NA
1257	C3_S07_VRBD_01W	ID-1432	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	157	58	8	NA	NA
1220	C3_S07_VRBD_02	ID-1269	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S07_VRBD_02W	NA	yes	157	5	2	NA	NA
1272	C3_S07_VRBD_02W	ID-1433	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S07_VRBD_02W	NA	yes	157	5	2	NA	NA
1219	C3_S07_VRBD_03	ID-1270	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	157	4	0	NA	NA
1271	C3_S07_VRBD_03W	ID-1434	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	157	4	0	NA	NA
1218	C3_S07_VRBD_04	ID-1271	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	157	0	76	NA	NA
1270	C3_S07_VRBD_04W	ID-1435	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	157	0	76	NA	NA
1217	C3_S07_VRBD_05	ID-1272	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C3_S07_VRBD_05W	NA	yes	157	0	103	NA	NA
1269	C3_S07_VRBD_05W	ID-1436	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia-Obesumbacterium	NA	NA	NA	yes	157	0	103	NA	NA
911	C3_S07_YGC25_01	ID-0942	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S07_YGC25_01W	NA	yes	158	26	24	NA	NA
1378	C3_S07_YGC25_01W	ID-1555	Plate10	NA	NA	open	streaking	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	158	26	24	NA	NA
910	C3_S07_YGC25_02	ID-0943	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S07_YGC25_02W	NA	yes	158	16	74	NA	NA
1377	C3_S07_YGC25_02W	ID-1556	Plate10	NA	NA	open	streaking	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	158	16	74	NA	NA
909	C3_S07_YGC25_03	ID-0944	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	158	5	1	NA	NA
908	C3_S07_YGC25_04	ID-0945	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	158	0	10	NA	NA
907	C3_S07_YGC25_05	ID-0946	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	158	0	26	NA	NA
705	C3_S07_YGC4_01	ID-0740	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	159	24	3	NA	NA
720	C3_S07_YGC4_02	ID-0741	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	159	600	600	NA	NA
1139	C3_S08_MRS_01	ID-1186	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	162	5	5	NA	NA
1138	C3_S08_MRS_02	ID-1187	Plate09	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	contamination	NA	yes	162	17	2	NA	NA
1137	C3_S08_MRS_03	ID-1188	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	162	12	5	NA	NA
1152	C3_S08_MRS_05	ID-1189	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	162	0	3	NA	NA
1151	C3_S08_MRS_06	ID-1190	Plate09	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	contamination	NA	yes	162	0	1	NA	NA
1150	C3_S08_MRS_07	ID-1191	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	162	1	0	NA	NA
1149	C3_S08_MRS_08	ID-1192	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	162	36	0	NA	NA
1148	C3_S08_MRS_09	ID-1193	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	mis	162	NA	NA	NA	NA
1147	C3_S08_MRS_10	ID-1194	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	162	65	14	NA	NA
1160	C3_S08_MRS_11	ID-1201	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	mis	162	NA	NA	NA	NA
1159	C3_S08_MRS_12	ID-1202	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	162	8	0	NA	NA
809	C3_S08_PCA_01	ID-0848	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	6	0	NA	NA
824	C3_S08_PCA_02	ID-0849	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
823	C3_S08_PCA_03	ID-0850	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
822	C3_S08_PCA_04	ID-0851	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
821	C3_S08_PCA_05	ID-0852	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
820	C3_S08_PCA_06	ID-0853	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	2	0	NA	NA
819	C3_S08_PCA_07	ID-0854	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
818	C3_S08_PCA_08	ID-0855	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	2	NA	NA
817	C3_S08_PCA_09	ID-0856	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	1	0	NA	NA
832	C3_S08_PCA_10	ID-0857	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	5	42	NA	NA
831	C3_S08_PCA_11	ID-0858	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	0	9	NA	NA
830	C3_S08_PCA_12	ID-0859	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	0	4	NA	NA
829	C3_S08_PCA_13	ID-0860	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	161	0	1	NA	NA
1195	C3_S08_VRBD_01	ID-1246	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	163	5	0	1	NA
1268	C3_S08_VRBD_01W	ID-1437	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	163	5	0	1	NA
1194	C3_S08_VRBD_02	ID-1247	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	163	1	0	1	NA
1267	C3_S08_VRBD_02W	ID-1438	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	163	1	0	1	NA
1193	C3_S08_VRBD_03	ID-1248	NA	NA	NA	REs	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	163	6	0	3	NA
1266	C3_S08_VRBD_03W	ID-1439	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	163	6	0	3	NA
1208	C3_S08_VRBD_04	ID-1249	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S08_VRBD_04W	NA	yes	163	2	4	33	NA
1265	C3_S08_VRBD_04W	ID-1440	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S07_VRBD_01W	NA	yes	163	2	4	33	NA
1207	C3_S08_VRBD_05	ID-1250	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C3_S08_VRBD_05W	NA	yes	163	6	0	0	NA
1280	C3_S08_VRBD_05W	ID-1441	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	NA	NA	yes	163	6	0	0	NA
1206	C3_S08_VRBD_06	ID-1251	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C3_S08_VRBD_06W	NA	yes	163	36	0	0	NA
1279	C3_S08_VRBD_06W	ID-1442	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA	NA	NA	yes	163	36	0	0	NA
1205	C3_S08_VRBD_07	ID-1252	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C3_S08_VRBD_07W	NA	yes	163	0	1	4	NA
1278	C3_S08_VRBD_07W	ID-1443	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	NA	NA	NA	yes	163	0	1	4	NA
1204	C3_S08_VRBD_08	ID-1253	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C3_S08_VRBD_08W	NA	yes	163	0	17	6	NA
1277	C3_S08_VRBD_08W	ID-1444	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	NA	NA	NA	yes	163	0	17	6	NA
1203	C3_S08_VRBD_09	ID-1254	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S08_VRBD_09W	NA	yes	163	0	5	0	NA
1276	C3_S08_VRBD_09W	ID-1445	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	163	0	5	0	NA
1070	C3_S08_YGC25_01	ID-1111	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	18	4	NA	NA
1069	C3_S08_YGC25_02	ID-1112	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	5	2	NA	NA
1068	C3_S08_YGC25_03	ID-1113	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	0	1	NA	NA
1067	C3_S08_YGC25_05	ID-1114	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	0	1	NA	NA
1066	C3_S08_YGC25_06	ID-1115	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	63	94	NA	NA
1065	C3_S08_YGC25_07	ID-1116	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	164	0	56	NA	NA
1080	C3_S08_YGC25_08	ID-1117	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	164	0	1	NA	NA
1079	C3_S08_YGC25_09	ID-1118	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	NA	NA	NA	NA	yes	164	19	0	NA	NA
965	C3_S08_YGC4_01	ID-1004	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	165	400	NA	NA	NA
964	C3_S08_YGC4_02	ID-1005	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S08_YGC4_02W	NA	yes	165	136	NA	NA	NA
1424	C3_S08_YGC4_02W	ID-1589	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	NA	NA	NA	yes	165	136	NA	NA	NA
940	C3_S09_BR_01	ID-0977	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S09_BR_01W	NA	yes	170	66	0	NA	NA
1356	C3_S09_BR_01W	ID-1529	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C1_S07_BR01W	NA	yes	170	66	0	NA	NA
939	C3_S09_BR_02	ID-0978	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Incertae_Sedis	Candida	NA	NA	NA	yes	170	15	0	NA	NA
938	C3_S09_BR_03	ID-0979	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	21	0	NA	NA
1355	C3_S09_BR_03W	ID-1530	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR01W	NA	yes	170	21	0	NA	NA
937	C3_S09_BR_04	ID-0980	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	3	0	NA	NA
1354	C3_S09_BR_04W	ID-1531	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR01W	NA	yes	170	3	0	NA	NA
952	C3_S09_BR_05	ID-0981	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	1	0	NA	NA
1353	C3_S09_BR_05W	ID-1532	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR01W	NA	yes	170	1	0	NA	NA
951	C3_S09_BR_07	ID-0982	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Incertae_Sedis	Candida	NA	NA	NA	yes	170	0	112	NA	NA
950	C3_S09_BR_08	ID-0983	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	0	2	NA	NA
1368	C3_S09_BR_08W	ID-1533	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR_01W	NA	yes	170	0	2	NA	NA
1104	C3_S09_BR_09	ID-1141	Plate06	ok	NA	DONE	-	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Incertae_Sedis	Trametes	NA	NA	NA	yes	170	1	0	NA	NA
949	C3_S09_BR_10	ID-0984	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	6	0	NA	NA
1367	C3_S09_BR_10W	ID-1534	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR_01W	NA	yes	170	6	0	NA	NA
948	C3_S09_BR_11	ID-0985	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA	NA	NA	yes	170	0	1	NA	NA
947	C3_S09_BR_12	ID-0986	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	13	0	NA	NA
1366	C3_S09_BR_12W	ID-1535	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR_01W	NA	yes	170	13	0	NA	NA
955	C3_S09_BR_13	ID-0994	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	13	0	NA	NA
1365	C3_S09_BR_13W	ID-1536	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR_01W	NA	yes	170	13	0	NA	NA
1040	C3_S09_BR_14	ID-1073	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	170	52	0	NA	NA
1364	C3_S09_BR_14W	ID-1537	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S09_BR_01W	NA	yes	170	52	0	NA	NA
1039	C3_S09_BR_15	ID-1074	Plate09	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	170	0	1	NA	NA
1136	C3_S09_MRS_01	ID-1173	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	167	78	27	NA	NA
1135	C3_S09_MRS_02	ID-1174	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	167	3	3	NA	NA
1134	C3_S09_MRS_03	ID-1175	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	167	12	1	NA	NA
1133	C3_S09_MRS_04	ID-1176	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	167	3	5	NA	NA
1132	C3_S09_MRS_05	ID-1177	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	167	13	1	NA	NA
1131	C3_S09_MRS_06	ID-1178	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	167	3	1	NA	NA
848	C3_S09_PCA_01	ID-0873	Plate08	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	166	48	10	NA	NA
